Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Unit,Energy,Energy_numeric,Energy_TWh
2023,Non-renewable waste,Production,Supply,,,ktoe,2074.64,2074.64,24.128063199999996
2023,Non-renewable waste,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Imports,Supply,,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Exports,Supply,,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Major power producers,Demand,Transformation,,ktoe,551.62,551.62,6.4153405999999995
2023,Non-renewable waste,Autogenerators,Demand,Transformation,,ktoe,1334.97,1334.97,15.5257011
2023,Non-renewable waste,Heat generation,Demand,Transformation,,ktoe,37.88,37.88,0.4405444
2023,Non-renewable waste,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Losses,Demand,,,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Iron and steel,Demand,Final consumption,Industry,ktoe,0.01,0.01,0.0001163
2023,Non-renewable waste,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Mineral products,Demand,Final consumption,Industry,ktoe,33.83,33.83,0.3934429
2023,Non-renewable waste,Chemicals,Demand,Final consumption,Industry,ktoe,29.7,29.7,0.34541099999999997
2023,Non-renewable waste,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Vehicles,Demand,Final consumption,Industry,ktoe,6.07,6.07,0.0705941
2023,Non-renewable waste,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.01,0.01,0.0001163
2023,Non-renewable waste,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,6.04,6.04,0.0702452
2023,Non-renewable waste,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Public administration,Demand,Final consumption,Other final users,ktoe,45.56,45.56,0.5298628
2023,Non-renewable waste,Commercial,Demand,Final consumption,Other final users,ktoe,28.96,28.96,0.3368048
2023,Non-renewable waste,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Non-renewable waste,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Production,Supply,,,ktoe,3338.64,3338.64,38.8283832
2023,Plant biomass,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Imports,Supply,,,ktoe,2844.11,2844.11,33.076999300000004
2023,Plant biomass,Exports,Supply,,,ktoe,-5.15,-5.15,-0.0598945
2023,Plant biomass,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Major power producers,Demand,Transformation,,ktoe,3124.25,3124.25,36.3350275
2023,Plant biomass,Autogenerators,Demand,Transformation,,ktoe,1447.59,1447.59,16.8354717
2023,Plant biomass,Heat generation,Demand,Transformation,,ktoe,137.62,137.62,1.6005206
2023,Plant biomass,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Losses,Demand,,,ktoe,0.0,0.0,0.0
2023,Plant biomass,Unclassified,Demand,Final consumption,Industry,ktoe,510.78,510.78,5.940371399999999
2023,Plant biomass,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Plant biomass,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Plant biomass,Mineral products,Demand,Final consumption,Industry,ktoe,299.61,299.61,3.4844643
2023,Plant biomass,Chemicals,Demand,Final consumption,Industry,ktoe,33.45,33.45,0.3890235
2023,Plant biomass,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.02,0.02,0.0002326
2023,Plant biomass,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Plant biomass,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Plant biomass,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,51.99,51.99,0.6046437
2023,Plant biomass,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Plant biomass,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,351.54,351.54,4.0884102
2023,Plant biomass,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Plant biomass,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Plant biomass,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Plant biomass,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Plant biomass,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Plant biomass,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Plant biomass,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Plant biomass,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Plant biomass,Public administration,Demand,Final consumption,Other final users,ktoe,1.21,1.21,0.0140723
2023,Plant biomass,Commercial,Demand,Final consumption,Other final users,ktoe,140.48,140.48,1.6337823999999999
2023,Plant biomass,Agriculture,Demand,Final consumption,Other final users,ktoe,78.96,78.96,0.9183047999999999
2023,Plant biomass,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.09,0.09,0.0010467
2023,Plant biomass,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Production,Supply,,,ktoe,1915.2,1915.2,22.273776
2023,Renewable waste,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Imports,Supply,,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Exports,Supply,,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Transfers,Supply,,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Major power producers,Demand,Transformation,,ktoe,551.62,551.62,6.4153405999999995
2023,Renewable waste,Autogenerators,Demand,Transformation,,ktoe,1240.19,1240.19,14.4234097
2023,Renewable waste,Heat generation,Demand,Transformation,,ktoe,37.79,37.79,0.4394977
2023,Renewable waste,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Losses,Demand,,,ktoe,0.0,0.0,0.0
2023,Renewable waste,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Renewable waste,Iron and steel,Demand,Final consumption,Industry,ktoe,0.01,0.01,0.0001163
2023,Renewable waste,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Renewable waste,Mineral products,Demand,Final consumption,Industry,ktoe,13.02,13.02,0.1514226
2023,Renewable waste,Chemicals,Demand,Final consumption,Industry,ktoe,28.93,28.93,0.3364559
2023,Renewable waste,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Renewable waste,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Renewable waste,Vehicles,Demand,Final consumption,Industry,ktoe,6.07,6.07,0.0705941
2023,Renewable waste,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.01,0.01,0.0001163
2023,Renewable waste,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Renewable waste,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.15,0.15,0.0017445
2023,Renewable waste,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Renewable waste,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Renewable waste,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Renewable waste,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Renewable waste,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Renewable waste,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Renewable waste,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Renewable waste,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Renewable waste,Public administration,Demand,Final consumption,Other final users,ktoe,8.46,8.46,0.09838980000000001
2023,Renewable waste,Commercial,Demand,Final consumption,Other final users,ktoe,28.96,28.96,0.3368048
2023,Renewable waste,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Renewable waste,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Renewable waste,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Production,Supply,,,ktoe,423.9,423.9,4.929957
2023,Sewage gas,Other sources,Supply,,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Imports,Supply,,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Exports,Supply,,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Stock change,Supply,,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Transfers,Supply,,,ktoe,-99.09,-99.09,-1.1524167
2023,Sewage gas,Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Major power producers,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Autogenerators,Demand,Transformation,,ktoe,221.23,221.23,2.5729048999999997
2023,Sewage gas,Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Losses,Demand,,,ktoe,0.0,0.0,0.0
2023,Sewage gas,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,"Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,"Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,"Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,"Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,"Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,Other industries,Demand,Final consumption,Industry,ktoe,84.42,84.42,0.9818046
2023,Sewage gas,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,Sewage gas,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Sewage gas,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Sewage gas,Road,Demand,Final consumption,Transport,ktoe,19.16,19.16,0.2228308
2023,Sewage gas,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Sewage gas,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
2023,Sewage gas,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Sewage gas,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Sewage gas,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Sewage gas,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Sewage gas,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0,0.0
2023,Sewage gas,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Production,Supply,,,ktoe,1229.66,1229.66,14.300945800000001
2023,"Solar PV, solar thermal, geothermal",Other sources,Supply,,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Imports,Supply,,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Exports,Supply,,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Marine bunkers,Supply,,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Stock change,Supply,,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Transfers,Supply,,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Statistical difference,Statistical difference,,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Major power producers,Demand,Transformation,,ktoe,395.09,395.09,4.5948967
2023,"Solar PV, solar thermal, geothermal",Autogenerators,Demand,Transformation,,ktoe,798.76,798.76,9.2895788
2023,"Solar PV, solar thermal, geothermal",Heat generation,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Other,Demand,Transformation,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Other,Demand,Energy industry use,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Losses,Demand,,,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal","Mechanical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal","Electrical engineering, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal","Food, beverages, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal","Textiles, leather, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal","Paper, printing, etc",Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0,0.0
2023,"Solar PV, solar thermal, geothermal",Air,Demand,Final consumption,Transport,ktoe,0.0,0.0,0.0
